item,factor,home,block,likelihood_family,kind,loading,abs_loading,ci_low,ci_high,excludes_zero
psqi11,overall_severity,sleep,continuous,gaussian,bifactor_G,0.1041544397051826,0.1041544397051826,0.05791764536855108,0.15033667094575864,True
psqi11,cognition,sleep,continuous,gaussian,cross,0.058326534360006656,0.058326534360006656,0.012693554653865827,0.10369474501698049,True
psqi11,sleep,sleep,continuous,gaussian,primary,0.45839923678274314,0.45839923678274314,0.4190635478268144,0.4984190213276494,True
psqi12,overall_severity,sleep,continuous,gaussian,bifactor_G,0.006874084556384257,0.006874084556384257,-0.03274925171919223,0.04494324198756574,False
psqi12,sleep,sleep,continuous,gaussian,primary,0.36117836835074596,0.36117836835074596,0.32771573717313474,0.3957566677971405,True
psqi13,overall_severity,sleep,continuous,gaussian,bifactor_G,0.19179333150068978,0.19179333150068978,0.14442189751251244,0.2392647156297189,True
psqi13,sleep,sleep,continuous,gaussian,primary,0.41385051686236185,0.41385051686236185,0.3725269626258846,0.4559826547119528,True
psqi14,overall_severity,sleep,continuous,gaussian,bifactor_G,0.12023053485858659,0.12023053485858659,0.07038225215969195,0.17175790055269172,True
psqi14,sleep,sleep,continuous,gaussian,primary,0.5279439564449989,0.5279439564449989,0.4852532231077374,0.5718142334971029,True
psqi15,overall_severity,sleep,continuous,gaussian,bifactor_G,0.25402343777813596,0.25402343777813596,0.20422405130030255,0.30453502743820643,True
psqi15,sleep,sleep,continuous,gaussian,primary,0.5624350532804425,0.5624350532804425,0.5211971519435777,0.6049323387694043,True
psqi17,overall_severity,sleep,continuous,gaussian,bifactor_G,0.46985210310598136,0.46985210310598136,0.4240210281969215,0.5175532619317663,True
psqi17,cognition,sleep,continuous,gaussian,cross,-0.07170290510604987,0.07170290510604987,-0.12297552374587963,-0.01954280679670679,True
psqi17,sleep,sleep,continuous,gaussian,primary,0.2506113964962912,0.2506113964962912,0.20868539810607006,0.2944174257510343,True
qidsr120,overall_severity,,continuous,gaussian,window,0.7230285668699002,0.7230285668699002,0.676606647298074,0.7691993792240098,True
qidsr120,cognition,,continuous,gaussian,window,-0.059681469311002565,0.059681469311002565,-0.11137772404360653,-0.010750558917459635,True
qidsr120,sleep,,continuous,gaussian,window,0.21267428792430831,0.21267428792430831,0.17101897344882874,0.25366893649146866,True
qidsr120,suicidality,,continuous,gaussian,window,0.03629766002886387,0.03629766002886387,-0.0032118490096958493,0.07580787792380263,False
staya,overall_severity,,continuous,gaussian,window,0.6049123596914836,0.6049123596914836,0.5568885986662816,0.6549547410885495,True
staya,sleep,,continuous,gaussian,window,0.18428046323998398,0.18428046323998398,0.13698622290637338,0.2310142690963803,True
sudose_cigarettes_lt,overall_severity,substance,continuous,neg_binomial,bifactor_G,0.01997111183664487,0.01997111183664487,-0.035696173186290994,0.07277114605260403,False
sudose_cigarettes_lt,substance,substance,continuous,neg_binomial,primary,0.5466728436569631,0.5466728436569631,0.4296324077484391,0.7620361703316155,True
suoccur_alcool,overall_severity,substance,explicit,bernoulli,bifactor_G,0.007486785725108882,0.007486785725108882,-0.08805206776243736,0.09872398591440397,False
suoccur_alcool,substance,substance,explicit,bernoulli,primary,0.42562000724630367,0.42562000724630367,0.048511951805136296,0.9010012815148042,True
suoccur_cannabis,overall_severity,substance,explicit,bernoulli,bifactor_G,-0.001548127632141199,0.001548127632141199,-0.09650068130600013,0.09244108612529905,False
suoccur_cannabis,substance,substance,explicit,bernoulli,primary,0.441252614156556,0.441252614156556,0.07181533997753545,0.9107118465330989,True
sysbpstanding,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,-0.08487856335301178,0.08487856335301178,-0.14334841606817883,-0.026249933660108637,True
sysbpstanding,immunometabolic,immunometabolic,continuous,gaussian,primary,0.6720373585373863,0.6720373585373863,0.6024497252472488,0.7392591237873947,True
sysbpsupine,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,-0.028689507211413334,0.028689507211413334,-0.07785056078056955,0.018871591135642928,False
sysbpsupine,immunometabolic,immunometabolic,continuous,gaussian,primary,0.6479895641988035,0.6479895641988035,0.5853226177485717,0.708858304755673,True
t3fr_lbstresc,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,-0.08395422948889769,0.08395422948889769,-0.14506762066526865,-0.022772567970760074,True
t3fr_lbstresc,immunometabolic,immunometabolic,continuous,gaussian,primary,0.12576737821708872,0.12576737821708872,0.06175050193652954,0.1917781596676869,True
t4fr_lbstresc,overall_severity,immunometabolic,continuous,gaussian,bifactor_G,-0.032723040107116116,0.032723040107116116,-0.0893778593869934,0.025208790888549666,False
t4fr_lbstresc,immunometabolic,immunometabolic,continuous,gaussian,primary,0.040917576716142275,0.040917576716142275,0.0035482096077754264,0.10052558979743496,True
tmt_a_time_sec,overall_severity,cognition,continuous,gaussian,bifactor_G,0.26172047591860126,0.26172047591860126,0.20187948824833707,0.32168192421812036,True
