item,factor,home,block,likelihood_family,kind,loading,abs_loading,ci_low,ci_high,excludes_zero
mere_structure,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,-0.05947668583127679,0.05947668583127679,-0.1350430175684082,0.015901184928796927,False
mere_structure,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.12519359997918114,0.12519359997918114,0.02765163726544655,0.22994784611543972,True
mono_lbstresc,overall_severity,inflammatory,continuous,lognormal,bifactor_G,-0.025401720162441948,0.025401720162441948,-0.0840995303441667,0.03714989589613261,False
mono_lbstresc,metabolic,inflammatory,continuous,lognormal,cross,0.06992204180759692,0.06992204180759692,-0.6031147807591913,0.24777034395236128,False
mono_lbstresc,inflammatory,inflammatory,continuous,lognormal,primary,0.5732496361452444,0.5732496361452444,0.0924792506249945,0.717177502672172,True
naisstyp,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,-0.004738952384064299,0.004738952384064299,-0.09177690277409031,0.08116152349774211,False
naisstyp,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.12070152819677404,0.12070152819677404,0.011363189782966021,0.2829717125586918,True
neut,overall_severity,inflammatory,continuous,lognormal,bifactor_G,0.09125898266039512,0.09125898266039512,0.03678615504221859,0.14691627285075967,True
neut,metabolic,inflammatory,continuous,lognormal,cross,0.08013257370024807,0.08013257370024807,-0.6666146518094549,0.2707138629073957,False
neut,inflammatory,inflammatory,continuous,lognormal,primary,0.643225003326448,0.643225003326448,0.10860341015570002,0.7907866027598748,True
pere_structure,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,-0.05510617250593807,0.05510617250593807,-0.13088317839738273,0.020835018526257812,False
pere_structure,developmental_risk,developmental_risk,explicit,bernoulli,primary,0.1450276642597788,0.1450276642597788,0.04295325929365409,0.2539590303894159,True
plat,overall_severity,inflammatory,continuous,lognormal,bifactor_G,0.06671796158106794,0.06671796158106794,0.014181412291116503,0.11844998941369926,True
plat,metabolic,inflammatory,continuous,lognormal,cross,0.0804454432151245,0.0804454432151245,-0.27293629440724676,0.18359712147552343,False
plat,inflammatory,inflammatory,continuous,lognormal,primary,0.24328101252660952,0.24328101252660952,0.0857407439776675,0.3408769654778173,True
prembrth,overall_severity,developmental_risk,explicit,ordered_logistic,bifactor_G,-0.0012262317536062398,0.0012262317536062398,-0.0843347563034244,0.08577385746697111,False
prembrth,developmental_risk,developmental_risk,explicit,ordered_logistic,primary,0.09650264033626607,0.09650264033626607,0.0074184147954473555,0.24111685497746896,True
psqi,overall_severity,sleep,continuous,gaussian,bifactor_G,0.40525059123903956,0.40525059123903956,0.352923362636133,0.45939101135643895,True
psqi,sleep,sleep,continuous,gaussian,primary,0.8692198226113594,0.8692198226113594,0.8344672898997172,0.9042356092704393,True
psqi11,overall_severity,sleep,continuous,gaussian,bifactor_G,0.10680585531021303,0.10680585531021303,0.05916155520774048,0.15290975264432702,True
psqi11,sleep,sleep,continuous,gaussian,primary,0.44852819727845705,0.44852819727845705,0.4106911837522587,0.4908634553655167,True
psqi12,overall_severity,sleep,continuous,gaussian,bifactor_G,0.00691565434081462,0.00691565434081462,-0.03347179175079363,0.04455076976578341,False
psqi12,sleep,sleep,continuous,gaussian,primary,0.36104536795765596,0.36104536795765596,0.32790234089379483,0.39584766013014944,True
psqi13,overall_severity,sleep,continuous,gaussian,bifactor_G,0.19041977246217823,0.19041977246217823,0.14166862735495925,0.23854925043730946,True
psqi13,sleep,sleep,continuous,gaussian,primary,0.41553267596758603,0.41553267596758603,0.3743354707022489,0.45919562425688876,True
psqi14,overall_severity,sleep,continuous,gaussian,bifactor_G,0.11949054077737775,0.11949054077737775,0.06953956438306162,0.17188899077119665,True
psqi14,sleep,sleep,continuous,gaussian,primary,0.5279941811305195,0.5279941811305195,0.48714480430389234,0.5709028360819234,True
psqi15,overall_severity,sleep,continuous,gaussian,bifactor_G,0.2532994871781546,0.2532994871781546,0.20368036831716432,0.30272171811974413,True
psqi15,sleep,sleep,continuous,gaussian,primary,0.562918260546269,0.562918260546269,0.5230563154029304,0.6055320495729055,True
psqi17,overall_severity,sleep,continuous,gaussian,bifactor_G,0.4663936716821163,0.4663936716821163,0.4187608179022392,0.5163938639881984,True
psqi17,sleep,sleep,continuous,gaussian,primary,0.2647196004967409,0.2647196004967409,0.22416063723419893,0.30770937375623714,True
qidsr120,overall_severity,,continuous,gaussian,window,0.7227855165745315,0.7227855165745315,0.6800423541113526,0.7674025684646654,True
qidsr120,cognition,,continuous,gaussian,window,-0.04544153855357834,0.04544153855357834,-0.09547686539328944,0.005067540337289611,False
qidsr120,sleep,,continuous,gaussian,window,0.2145858784110427,0.2145858784110427,0.17418000464340083,0.2564860261542864,True
qidsr120,suicidality,,continuous,gaussian,window,0.0367958125950312,0.0367958125950312,-0.0029372212357937763,0.07672543002399326,False
staya,overall_severity,,continuous,gaussian,window,0.6061751505689013,0.6061751505689013,0.5599119736797789,0.6544032251188606,True
staya,sleep,,continuous,gaussian,window,0.1839320609051588,0.1839320609051588,0.13868424147491795,0.23192285021887588,True
sudose_cigarettes_lt,overall_severity,substance,continuous,neg_binomial,bifactor_G,0.007122061529661701,0.007122061529661701,-0.046267360248368326,0.06044714818065356,False
sudose_cigarettes_lt,substance,substance,continuous,neg_binomial,primary,0.5527877191125907,0.5527877191125907,0.45234281534142984,0.6708180293319428,True
suoccur_alcool,overall_severity,substance,explicit,bernoulli,bifactor_G,0.006058056269494362,0.006058056269494362,-0.09124072103505156,0.10525839402741523,False
suoccur_alcool,substance,substance,explicit,bernoulli,primary,0.49051840333744456,0.49051840333744456,0.0755091810456618,0.9471245354213392,True
suoccur_cannabis,overall_severity,substance,explicit,bernoulli,bifactor_G,-0.0012171688883441509,0.0012171688883441509,-0.09457225769853013,0.09258206237536369,False
suoccur_cannabis,substance,substance,explicit,bernoulli,primary,0.47064494424447395,0.47064494424447395,0.07830437484017833,0.9249290495061868,True
sysbpstanding,overall_severity,metabolic,continuous,gaussian,bifactor_G,-0.05335385893527557,0.05335385893527557,-0.11562013386899483,0.008939106071497605,False
sysbpstanding,metabolic,metabolic,continuous,gaussian,primary,0.3681248451217515,0.3681248451217515,0.15336638132219663,0.47536663196593953,True
sysbpstanding,inflammatory,metabolic,continuous,gaussian,cross,-0.16371256215603347,0.16371256215603347,-0.2759879101852419,0.4379600165471272,False
sysbpsupine,overall_severity,metabolic,continuous,gaussian,bifactor_G,-0.0034031632906217093,0.0034031632906217093,-0.054494567103823215,0.04791849446036793,False
sysbpsupine,metabolic,metabolic,continuous,gaussian,primary,0.3429357008338366,0.3429357008338366,0.15288626400742517,0.4255144711625775,True
sysbpsupine,inflammatory,metabolic,continuous,gaussian,cross,-0.15999147777571077,0.15999147777571077,-0.2489686062344205,0.39811285690982456,False
t3fr_lbstresc,overall_severity,metabolic,continuous,gaussian,bifactor_G,-0.07951483909256196,0.07951483909256196,-0.1428065706719693,-0.016513109320866883,True
t3fr_lbstresc,metabolic,metabolic,continuous,gaussian,primary,0.1171286198491597,0.1171286198491597,0.017255459869736547,0.21034791209954726,True
t3fr_lbstresc,inflammatory,metabolic,continuous,gaussian,cross,-0.03714731273630268,0.03714731273630268,-0.13879970209857767,0.18106184334098596,False
t4fr_lbstresc,overall_severity,metabolic,continuous,gaussian,bifactor_G,-0.03157535498384108,0.03157535498384108,-0.090808066495616,0.026683512575831236,False
t4fr_lbstresc,metabolic,metabolic,continuous,gaussian,primary,0.02303129715239414,0.02303129715239414,0.0010270356355415412,0.08560866337473061,True
t4fr_lbstresc,inflammatory,metabolic,continuous,gaussian,cross,0.006417372968477476,0.006417372968477476,-0.06522352158272818,0.07529229619512876,False
tmt_a_time_sec,overall_severity,cognition,continuous,gaussian,bifactor_G,0.25773551465407085,0.25773551465407085,0.19986714964704774,0.31666695969938174,True
tmt_a_time_sec,cognition,cognition,continuous,gaussian,primary,0.4424590732890481,0.4424590732890481,0.3916766273609119,0.49251532550319754,True
tmt_b_time_sec,overall_severity,cognition,continuous,gaussian,bifactor_G,0.2347687965150042,0.2347687965150042,0.17797590072541788,0.29238858556457265,True
tmt_b_time_sec,cognition,cognition,continuous,gaussian,primary,0.5031638543555489,0.5031638543555489,0.45402623152400884,0.5557086762104926,True
traumacra_mhoccur,overall_severity,developmental_risk,explicit,bernoulli,bifactor_G,0.029238029005413703,0.029238029005413703,-0.059383652899021803,0.11467377505672441,False
